2.406517908232996134e-02,1.274146471252366776e-02,1.116679923390286738e-02,-7.544550312245468238e-02,5.212594981338795896e-03,-5.089063338508707183e-04,-2.940910136926662422e-03,-1.261155979942039929e-02,1.107299498271078000e-03,8.242348102566673940e-03,-5.275763210812499555e-03,-9.266482794197417397e-03,2.459507621878542424e-02,-2.210734214538250669e-02,2.060310395647753715e-02,3.536249274610493622e-03,-1.608611290564854537e-02,-5.799637921386277019e-03,-1.839987205624393773e-02,1.350129036818878761e-02,6.958035239409430216e-03,-1.113592350306362444e-02,-2.204436598108446346e-02,6.034321870021411294e-03,1.914771213683863146e-02,-2.276726987637629415e-03,8.367050017784464014e-03,-7.520543010994854526e-03,1.351384120188544626e-03,-5.825658227873770252e-03
5.880842859499604142e-03,-3.019545026071453891e-02,1.288381046379378364e-02,-4.598649632066296664e-03,7.172161352987703985e-03,-6.806202549324179805e-03,6.407223787482070089e-03,-2.145125608257842861e-02,2.378308824976924085e-02,-3.407089175274596177e-02,-2.078477629558372550e-02,4.713321390792685021e-03,2.925684570369154261e-02,5.562526036160615230e-03,-4.958169105581723170e-03,-2.850180286486528672e-02,-3.825533288602645139e-03,-3.975402208418751067e-04,3.381137290678794260e-02,1.244250443211564194e-02,-3.058185749856892968e-02,4.053558190486385854e-02,-7.900197509975863050e-03,-1.758919429408633411e-02,2.949645304173819857e-02,-9.951152059393621099e-04,-7.348051987561977048e-03,4.375719778704626091e-03,1.689777560751432386e-02,1.986672408899300621e-02
-2.750404800105481218e-02,3.996962940543458825e-02,1.893723175991251367e-02,-7.584021240263024571e-03,-1.637319703042831864e-02,-1.938024861516412720e-02,2.467568751523651314e-03,-1.296032588379253912e-02,-1.529747930573041072e-02,1.622508809883271147e-02,7.291346876526469227e-03,-7.891425168474224677e-03,1.468495192370745939e-02,2.734757252611341727e-02,-2.188992625259291933e-02,-1.206583768284495359e-02,1.885243680439753836e-02,1.437881131630108604e-02,4.533977128759845467e-03,2.324842375116914842e-02,-2.176423458238194858e-02,-2.958275667542208109e-02,-1.733014714553796076e-02,2.450881910720801530e-03,-1.592173550190207829e-02,-9.744363128493832571e-03,-1.950000238200602642e-02,-1.240858289189805501e-02,-2.009574437985988532e-02,7.349324114912259356e-03
1.589782135966438456e-02,-9.608918790364224735e-03,-4.145315909413563663e-03,-1.162065145023830591e-02,1.062502431272378291e-02,1.781120774784399150e-03,3.188313800676428195e-02,-2.190944073275067489e-02,7.250049983820953253e-03,8.879827992933382944e-03,-7.208803419817962251e-03,1.167068254765486930e-02,-2.877045297980876729e-02,4.237606061458642354e-02,-2.684088906572883182e-02,1.839614521129976157e-02,-2.242245357878445977e-02,2.301766062463505430e-02,-7.695480532180045893e-03,3.168458143244225374e-03,1.066875114134692481e-03,2.201468190049590129e-02,-6.430949002858526824e-03,-5.934367419967886970e-02,-1.520117580128867510e-02,3.674246461778965696e-03,-8.809364097405238472e-03,1.539641702641595875e-02,2.030653991948937198e-02,-2.955436197996192879e-03
-2.979290788765023845e-02,2.768330220011793602e-02,2.166107000213635461e-02,-5.983822685340475095e-03,4.216576822785504663e-02,-6.977509201853288219e-03,-2.274239440836750906e-02,-3.117468675020110529e-03,2.155667431011541041e-02,-1.874906885085031796e-02,3.902450155486897332e-02,-1.793052429144113141e-02,1.908844552762481092e-02,1.088924748406354046e-02,-3.081141191656470990e-03,2.161065957435514412e-02,-2.999597577736389659e-02,2.715143573866378446e-02,-1.273680579404828060e-03,-1.084870499727026878e-02,1.498348096080162617e-02,2.119798027198487381e-02,1.539590861247233135e-02,3.999007642089973807e-02,2.161452152100196492e-02,2.567013264840811715e-02,-1.079727874353029679e-02,2.130475541240591138e-03,1.125965164651045528e-02,-3.548447340658727502e-04
6.032704663464716170e-03,8.522095322691373986e-03,1.688487835363070705e-02,-2.032177815400478503e-03,-6.995984307837625413e-03,-1.656631300433101389e-02,-1.783464652284542928e-02,2.344902454692646132e-02,-1.690429760049048675e-03,1.573888762181086323e-02,-2.594727692685503892e-02,-3.876336215678365810e-02,-2.098182461999926682e-02,2.293253935019010092e-02,2.136154879664919209e-02,6.640772157041702206e-03,-1.604340300319919213e-02,-2.616052831317087872e-03,-5.955209595978647012e-03,-6.899466921906333323e-03,-5.012139674631264225e-02,-1.715852771924393852e-02,-3.802177513644704361e-03,3.032855579624188502e-02,3.214861182634888397e-03,2.801776572525615724e-02,-7.874138175188919939e-03,-5.053771624956158309e-03,-7.798843460108678682e-02,9.266606784140379513e-03
1.094191322678667554e-02,3.527518139118748092e-02,-9.735224215856583263e-03,1.883083123940929807e-03,-1.411055909442166661e-02,-2.352514129840562601e-02,-1.426215933473916689e-02,-6.899970481715748082e-03,2.710876057339627054e-02,4.423205146756213830e-05,-1.581089619335751192e-02,2.837556564834660573e-03,4.351427111200687273e-03,-1.352464111949921652e-02,2.286467253259188634e-02,-3.776697781953299721e-02,-4.270892561659730101e-03,1.330132131258491071e-02,-2.676865038953709502e-02,7.225074972867535396e-03,2.585786100387610364e-02,9.073425285139363056e-03,-3.380319885953852327e-02,-1.456390054870497497e-02,2.464606805008526247e-02,5.966704901305883851e-03,-1.971787697995073434e-04,8.824011894309802956e-03,1.442097900011752275e-02,-1.416930473195986487e-02
-5.808001601459107481e-03,2.858272993336391683e-03,-1.087915443574651204e-02,-2.669031170745090904e-03,2.595743522363986450e-02,-1.935639729384111551e-02,3.853325418270281411e-02,3.758688754763971768e-02,-3.426878875928621171e-02,-2.820453302260448984e-03,6.853831392913586548e-03,-1.521742175012857738e-02,-1.482161007369457370e-02,-4.748313934690925886e-03,1.478356174223100644e-02,-1.022667677894188720e-02,3.653387623240233334e-02,5.799480046770641266e-03,-2.051505681666475345e-03,2.898519370262916256e-02,1.252562390120704784e-02,7.385735513751478035e-03,-6.622807655390500203e-03,3.627971227785499464e-02,1.623643179479973553e-02,-4.068226718894246523e-03,-3.154398301365407553e-02,7.459030835238435880e-03,-2.287480184203180208e-02,-3.431891903516641473e-02
-5.583030109355282752e-03,5.629422051812446072e-03,2.564962467366328769e-02,5.649036505704977534e-03,1.612039054341501271e-02,-2.451765410446309426e-02,-4.506435493511433258e-04,2.484226386090101699e-03,1.724492369239821743e-02,2.321213468620346009e-03,1.608157916239745869e-02,-1.008398495554268040e-02,7.159098124263134529e-03,8.297328025088462206e-03,-2.499551449173301881e-02,3.510772571352853162e-03,-6.407250539028135246e-03,-3.808175897232068952e-02,1.916813360282796502e-02,-7.237173606086021171e-03,-1.704780116251721628e-02,-7.546334873876291670e-03,2.764006062966426619e-03,3.015818968694279970e-02,-3.318664060124051820e-03,9.448149939170208053e-03,2.747158753795524155e-02,1.067101062547585501e-02,2.137128314837583379e-02,-9.530197179019110967e-03
1.542098652947954986e-02,-1.159520001393851652e-03,2.148822474978359306e-02,-2.007119143984281012e-02,-1.559115506485489466e-02,2.537463145410764551e-02,-3.921679451387384899e-03,-7.179212934089390825e-03,1.551448387004784098e-03,-1.378994914705722330e-02,2.663882737061120873e-02,-2.498325303351809842e-02,-3.011959967208099019e-03,6.939055714047246207e-03,-2.088941381331243900e-03,-1.604575090735762752e-02,-1.736778393505042026e-02,8.507888516416473729e-03,-2.060960900333402152e-02,1.292485411430080965e-02,-3.048296727290583999e-02,-1.109966193433368532e-02,7.261204473949208274e-04,-2.504303886889231584e-02,1.304021727053184497e-02,-3.707762661900502153e-04,-2.072147363179085294e-02,-3.037776459500790907e-02,-3.131178742745280991e-02,1.020678902606573591e-03
